drive_file_id	total_chars	total_parts	project	type	year	filename
1DCFsJKCxxO3XmpBMX6MmQHY0Ox36-dya	3209	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1rBKbYQcSU6d0iuX4rKqFBr1EoPcCwZdodKXvsz5ZaSU	3207	5	2-архів	Збір вимог	0	Копия Протокол обстеження (проведення інтерв'ю).docx
1Iy19_S8RgEyFUEXHMcyuGOBwzoxTLkgu	3177	5	медікус	Загальна	2024	Протокол зустрічі по збору інформації роботи маркетолога 25.10.2024.docx
1sKIUsozrml15MnbhamM7IjlYLzlu8Ran	3170	5	ярослав	Статусна	2025	Протокол статусної зустрічі 14.11.2025.docx
19nHYwdUP5OZ1QeQlxtIO2hph4u7MVB8DB8MTEQfs54M	3164	5	2-архів	Збір вимог	2024	ПРОТОКОЛ ОБСТЕЖЕННЯ 04.07.24.docx
1E_Uaf1TUdkMu1bbFkVV-M3nWP0MpuAE2	3161	6	diason	Статусна	2026	2026-05-11 -- Протокол зустрічі. Статусна зустріч.docx
19UpGleYoLRFn6jy5d8t6y1gacqIgD52AGUDzk1Mp1WA	3155	4	ярослав	Статусна	2025	Протокол статусної зустрічі 06.08.2025.docx
1KwJ4LJFspLq7FEJqj5kJyQq9C_GCT54XassCQ8r4Kr4	3154	5	пп-геральдика	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 15.05.2024.docx
11LWXtdenDtESM8FMnY7-rYxpyrJysSTQwoYTgy7wZbY	3154	5	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-02-08 Протокол (Замовлення на купівлю, Автоматичні дії, Відстеження документів).docx
1tDEPuwFJC7Qr1TloE8GY5usuRh-0dMpa	3153	5	pilab	Загальна	2026	2026-03-02 -- Протокол зустрічі (Продажі).docx
1hhXzFQ1sFtpndRa31PqQ-5CvD9oDOcrF	3147	5	2-архів	Збір вимог	2024	24.04.2024 Get-IT Протокол обстеження (проведення інтерв_ю).docx
1IgXcAd8PjT3DjYVluOOvLUu3v47mV7a66KO1ghemPvY	3141	3	медікус	Загальна	2025	Протокол зустрічі 02.05.2025.docx
1YtgeG87tFNf619-3VaKq_DYN4Vjidi9fQAfwfshvMrc	3136	3	2-архів	Загальна	2023	06.06.23_Протокол зустрічі.docx
1gCH6KtM3yz_OD0_TCWK13Ufydsc0V1P-_nnmxyQpa3I	3109	4	2-архів	Загальна	2023	23.05.23_Протокол зустрічі .docx
1_mEFCGYM6LBVDHYlI0lTJzAMae7AI-n7su1CwG8IQcU	3100	5	тов-стар-світ-юа-логістика	Демонстрація	0	Протокол зустрічі. Демонстрація рішення по Логістиці з іншого проекту.docx
1HunQ2zKqZn1f-yi9BnPriKzCISyH1eFH	3067	5	смарт-блок	Загальна	2025	Протокол 13.02.2025.docx
1MRTzmvhdaeh4t-wpNC8m_oDC23osgTVwuzcPd6Wv1Gg	3062	5	2-архів	Збір вимог	2023	Протокол обстеження (проведення інтерв'ю)_24.10.23.docx
1SB6U5lKFYXqDQlcG_Aq0Tr7C3M9IfM3M1_QVDtYNTuQ	3050	5	iconic	Збір вимог	2026	2026-03-17. Протокол зустрічі. Збір вимог. Структура multi-company.docx
1_rbfqontH59t_t7sC6sWOxgvaEFyd0iMPP3e-gBrum4	3032	5	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-02-19 Протокол.docx
1Je0sKt9DzyMeRjWxeOWoLNLis9QhAZ4yGOTdHP3VcbM	3006	3	медікус	Загальна	2025	Протокол зустрічі 14.05.2025.docx
1dojk6RNhY5kM2oOPBSGdymmjpbSNfZ4GgRrZJ0wRr88	2987	5	медікус	Статусна	2025	Протокол статусної зустрічі 14.04.2025.docx
1oyfVr5yVAMXeKWeox4Dvg4VvhT8iJk_biHZN4WecGRs	2986	4	пп-геральдика	Статусна	2024	Протокол статусної зустрічі 23.08.2024.docx
1TJHIIMd468tBX_2PYU4388jChTe30Rd7	2985	5	ярослав	Загальна	2025	ПП _Ярослав_ Протокол зустрічі 2025-03-26.docx
1xRXe-ZLAmy1CaGnmR6oJLqaEVQJLngq9U5YYXA5KHa4	2953	5	2-архів	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 24.07.24.docx
1csjOlDfV5O_jUgL16I3lqrLNL0cjUFTDdvyR5F_rDMU	2936	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1GrvqfshhxgyDyHEjZ5oX-POY7PW6N5Kx099RFfFNFaA	2928	3	yodezeen	Статусна	2025	Протокол Статусна зустріч 13.06.2025.docx
1UlAIbo1zC16Eg3wxkorTPUPqvi7b7phoLr-YqAPBdps	2917	6	2-архів	Збір вимог	2023	14.09.2023 Протокол обстеження (проведення інтерв'ю) ТОВ "ВІАТЕК" .docx
1-5-0DmC5Rptata9BKkDxOaWB1pVmC98Br_Fb_znr-5U	2871	7	тов-стар-світ-юа-логістика	Статусна	2023	Статусна зустріч 2023-12-21 Протокол .docx
1u3BbJSN1WZUR68Ca_vecG8_s0qeKQdkjjxvcJ3BpsGE	2858	4	2-архів	Збір вимог	0	Шаблон Протокол обстеження (проведення інтерв'ю).docx
1Y05E2cqvlFlxS9b3a9nrHNVUDKGUoFhH0qRMNPigWLM	2839	5	2-архів	Збір вимог	0	Копия Get-IT Протокол обстеження (проведення інтерв_ю).docx
1FIeJHFQIhONcI31dZDNgORZUJ_g-S2EAtiSAWN9YKLo	2830	3	медікус	Загальна	2025	Протокол зустрічі 12.05.2025.docx
1hX3_FX0m_tkDFIg3C7D7gZkK9SkFMawRVUk96E89HXA	2825	5	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-02-26 Протокол.docx
11wMlwyxKASnwLjv0HozInWDr7mT7evxjASAq1XQx6DI	2802	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1hggKo7mI3OVnUkxWN-se5OE3U4vTXV0h	2778	5	медікус	Демонстрація	2024	Протокол зустрічі демонстрація базового функціоналу 15.11.2024.docx
1DhWsBT1AbprRTLjG6Xwc_AyiDschDnOOA6bLnVrm0ec	2778	4	ярослав	Статусна	2025	Протокол статусної зустрічі 21.05.2025.docx
1ptV7f2vWD4iaqQbP0TfrL3tIBPPo5PG72QzN9Cg_1-c	2766	4	ярослав	Статусна	2025	Протокол статусної зустрічі 04.09.2025.docx
1xhgMDmUF4NGASKrZ8EQqAHfhbhbm_wSHYmqP368FEFQ	2764	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1x2LBeGffkhNiho5YMk7HwRnCIJu7D1V_	2760	4	бойові-птахи-україни-тов-warbirds	Загальна	0	1 - БПУ_Протокол зборів_6_.pdf
1E8F28v2rXoSKnZt_Mv3-37ODsq6ThJjNIYEEHYULeAQ	2754	7	diason	Збір вимог	2026	2026-03-06. Протокол зустрічі. Збір вимог. Виробництво (ч2).docx
1K8W9y2eWOB30iExdbkFSxBZ35OH-1gg1lSp6nRUpJMg	2699	3	олімпіус-консалт	Статусна	0	Протокол статусної зустрічі 02.06.docx
1q8qIWMNafxx3UEkHL7k5kzNU9fwvxRXf	2692	5	2-архів	Збір вимог	2024	25.04.2024 Get-IT Протокол обстеження (проведення інтерв_ю).docx
1XxG6TG6ppbqiAaAiMHb9DLIO-qZ7AaCH	2683	4	медікус	Інтеграції	2025	Протокол обговорення з питань інтеграції 28.03.2025.docx
1w8Gp_tLZ2wv6GCn9k5mCg5HqsXpz4i8sYH_jOQ3BeAM	2664	5	2-архів	Установча	2023	Протокол установчої зустрічі UTTC 25.10.23.docx
1_cnmgGoOpINnWIYvd2qME_owndLcFlyxm8gT7qtry68	2661	5	авг-білдінг	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 29.03.2024.docx
1gJN8SoGbX4QUjld3PC70RNc-F2N1bmq9	2650	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю) UTTC Концептуальне рішення.docx
1eYm_5jih5G3t1m-uG29ivcJ0Gj3tegEfjSN5Q1VfKek	2645	4	yodezeen	Збір вимог	2025	Протокол уточнення вимог 20.05.2025.docx
1yhq8nK8Jl46vjviwhG5UtWIvcT1E8YXUCx8wkev_USA	2630	4	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-01-11 Протокол (+ перевірки Перевізників, статуси по отриманню оригіналів).docx
1M4ZC4JaDlSMlBNF8Dx_RNou1BltguyLxFB62fJxjUGE	2624	5	2-архів	Збір вимог	2023	07.09.2023 Протокол обстеження (проведення інтерв'ю) ТОВ "ВІАТЕК" .docx
1ZlB6Xidxc-z9OAsCNjnOm7c-yTp640W_HwD958BdMPY	2607	4	медікус	Статусна	2025	Протокол Статусної зустрічі 30.04.2025.docx
13ZMF8hs7jp7EgSeDH0yHRNEpD9sM4iENRRh9q1piHA0	2582	5	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-02-15 Протокол.docx
1YYbxEqQFV3sNLy6be_78u5uthvv2mdP8EV6eeoneGLk	2581	4	олімпіус-консалт	Статусна	2025	Протокол Статусної зустрічі 20.06.2025.docx
1NCsVZcKWWqglv42c5RYIT0yExddlmO_In7ynTUklQxk	2572	4	2-архів	Загальна	2024	Протокол зустрічі 11.10.2024.docx
1pEaAPCek-CAImwyQtqnqsPLD0ZBwA5IMrT9FimoxbhU	2572	5	пп-геральдика	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 22.05.2024.docx
19UwoVSQNgzBF5ZkISG2aEVXhijzxY5G6	2541	5	2-архів	Збір вимог	2024	28.04.2024 Get-IT Протокол обстеження (проведення інтерв_ю).docx
1o1AOotoHfFnSvvsEpY1ObzMH05sMxr-nC9OmwjksT6w	2532	4	медікус	Статусна	2025	Протокол Статусної зустрічі 29.04.2025.docx
1vFgDUGJzD2M79_FY2JscNpjijkQpkrPEvUrgbpIsyUc	2526	6	universalna	Установча	0	Протокол обстеження (Установча зустріч).docx
16JMu5y5WMdqI6BiVOxLlOgX7zMUccuwAsG1mCesHcmk	2504	4	metal-shop	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 30.07.24.docx
1ec06aooaH44B65YNaYuUpgkM-n0F6Y0GOfpErbji6Cc	2488	5	universalna	Загальна	2024	10.04.2024 Протокол зустрічі.docx
12qAWC-TYZl8JOwts6XKdadqcOoAGYnnUu7VL-mmoo2o	2477	5	metal-shop	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 19.04.24.docx
1jV6rLi-vKrzqiq6XWWufqpmct8Xkc9MZ6Uo9-s1jqew	2467	5	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-02-01 Протокол (Продажі, Друковані форми, проекти).docx
1jRXtNkiAzeuCrvJMnZ_cio1QMJ4UfI4H0kTqusxzF8g	2452	5	тов-стар-світ-юа-логістика	Статусна	2023	Статусна зустріч 2023-12-07 Протокол .docx
16QlgjgtnU_zOQEhD_eC5o_La-_toXOAsAVWywwgZRq0	2449	4	2-архів	Загальна	2024	28.05.2024 ПРОТОКОЛ ОБСЛЕДОВАНИЯ (ПРОВЕДЕНИЕ ИНТЕРВЬЮ).docx
1b_rbaQmZkfSOPd0-3zn3DSK8nbCXyTolxeYFEWJRrak	2439	5	пп-геральдика	Загальна	2024	Протокол внутрішньої зустрічі 31.07.2024.docx
1k1tX9IRunUM0VGqbzEjVhUkoCDDtn5QlZdDfh3lOMxw	2428	5	медікус	Установча	2025	Протокол установчої зустрічі 12.02.2025.docx
1byl7E1UF-J3em6U2I-m5kHyBTpalVFt2	2423	5	медікус	Демонстрація	2024	Протокол зустрічі демонстрація базового функціоналу для хірургічного відділу 20.11.2024.docx
1x5AbK53v_ngdjvh3W_ZCTxlEyMWptvbIYQdBkH3RAH4	2404	5	авг-білдінг	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 02.05.2024.docx
1rzUxk9U-qEGeR5yfLmse83WJQNOKHbWcVq7lhkl7DQ0	2391	5	2-архів	Демонстрація	2024	Протокол встречи 14.02.2024. Презентация модели и оценки проекта.docx
1wvCozZuzXfPbuUeLynbGbc22AcAVZ99w	2386	7	смарт-блок	Загальна	2025	Протокол 09.01.2025.docx
1iU0F0_RixxCPDcDR9kLkvyZtQTEYEeD9h_d2Q_T3GJo	2363	5	тов-стар-світ-юа-логістика	Статусна	2023	Статусна зустріч 2023-11-23 Протокол .docx
1_4ce8qQXoZuk4lGQ5uvtdO-5DlKYqwXCMzrMyc5_kLE	2346	5	universalna	Загальна	2024	09.04.2024 Протокол зустрічі.docx
1b5SGX2FwOSyi7KidQEXRQthTXAUt6TgND5irbiOoSsU	2341	4	2-архів	Загальна	2024	31.05.2024 ПРОТОКОЛ ОБСЛЕДОВАНИЯ (ПРОВЕДЕНИЕ ИНТЕРВЬЮ).docx
1-AH63b8DqaXhDuA1m2uGjfiRfc4FnTF-	2333	4	2-архів	Загальна	2023	25.07.23_Протокол зустрічі.docx
1j6OpWkUQ8OfgGNfmyMufue7P0I858NjE1NVt-9AW9BU	2325	5	diason	Збір вимог	2026	2026-03-11. Протокол зустрічі. Збір вимог. Закупівлі та склад матеріалів.docx
1KlGtdrXtAhpB-d2_jwHBvTe8Qy932s29	2325	4	2-архів	Загальна	2023	25.07.23_Протокол зустрічі .docx
1Ucv5xl4Vwv4IoPZn1fXzdzWaM_pE-ITsA8O1lNFxsFE	2324	5	тов-стар-світ-юа-логістика	Статусна	2023	Статусна зустіч 2023-11-09 Протокол .docx
12iFfDzO2LpcePfTaZce7M38vcixV66LMiCz6iY6tPKQ	2305	4	alex-villas	Статусна	2025	Протокол статусної зустрічі 06.05.2025.docx
1O36tfIcguckTs7OCyXUVXNwwYwIExk3oOm7IhoRpM_M	2304	5	тов-стар-світ-юа-логістика	Статусна	2024	Статусна зустріч 2024-03-04 Протокол (+ Договори для Алюмінію).docx
1SOjsj22oXc4esJAuSsSlu7G0gh3HQ88y	2286	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв_ю).docx
1E-Z9b1v2m_n60bsX2eZ0M2jhIBqqcOvw4pNjaFFGy14	2272	5	universalna	Загальна	2024	Копия Протокол 09.12.2024.docx
1WR3UPN7NEHhRXvxCU8p0-d1oQfMmXB5AiwaHgulfZFg	2272	5	universalna	Загальна	2024	Протокол 09.12.2024.docx
1h0zCAw7wlV3E0za7Qa1YNzOYfsJoQiQJmS_zYS9BmhI	2270	5	2-архів	Демонстрація	2024	Протокол зустрічі 08.11.2024 - Презентація прод бази.docx
1hAh16Dg5arJUGddH8ESxuCYBjpBlgeWconAZ4fgOdvI	2268	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю) ТОВ "Віатек "Загальна структура підприємства, Напрямки діяльності, підрозділи. CRM" .docx
1Si6TdX97Hll4cTvdb_ZyshN0YDBWuxzr	2265	4	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю)_Концепція.docx
1Y8LncERELA8ER6-DOHqqtRE51osQ1lMKNRIz2GRNLcE	2239	4	медікус	Статусна	2025	Протокол статусної зустрічі 17.04.2025.docx
180wXvqtbKnEZqA0qPT8Y6Enb3EKbtraBqU8e6QTETJo	2239	3	yodezeen	Збір вимог	2025	Протокол уточнення вимог 22.05.2025.docx
1ajPmBwzhJm-OQIIGBuL-tEbWVYAaaC-5GvO381DR3_M	2233	5	2-архів	Загальна	2024	27.05.2024 ПРОТОКОЛ ОБСЛЕДОВАНИЯ (ПРОВЕДЕНИЕ ИНТЕРВЬЮ).docx
1q1Yh1tH_xWWenJuj-MwqZiu4odgcwl0I4AbVFTR7K8Q	2224	4	alex-villas	Статусна	2025	Протокол статусної зустрічі 20.05.2025.docx
1tlo08-WICcmyIJR7JS-0KyHeJhA8YUz7lidq5aXeuwU	2198	5	медікус	Установча	2025	Протокол установчої зустрічі 06.02.2025 .docx
1ZKkruaBk006qm5FYiYDyfKygVH456ftg	2196	4	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю) UTTC 14.Матриця ролей.docx
1qJjlPxoYMd2buEgNpAjbX37PkwzdMTu7XEtOsCVEO_I	2191	4	медікус	Інтеграції	2025	Протокол зустрічі з питань інтеграції 07.04.2025.docx
1eQVXD3e1tttk9R2cLsh7RKVMRossC76p4TA7BXG0OB4	2185	4	yodezeen	Фінанси	0	Протокол обстеження Фінанси.docx
1dGdx2XnBT7fOSsBsCALtoDlASJT5HeTmFMmzYe4JQeM	2172	4	медікус	Статусна	2025	Протокол Статусної зустрічі 23.04.2025.docx
1jp9vExqPolLvdaGHTGcYfssBKh4g7mqi	2155	5	eurozamok	Статусна	2024	Протокол статусної зустрічі від 08.11.24.docx
1Q5xuhy6x2DlRJFlFFW6O6iBkqRLRDS45cEeNOcbNSJc	2150	3	diason	Збір вимог	2026	2026-03-02. Протокол зустрічі. Збір вимог. Номенклатура.docx
1BRxwRyyVcACOpgYEkddZ5kIqDHyOUv8UPzAfTqvz5iY	2134	4	diason	Установча	2026	2026-02-20. Протокол установчої зустрічі.docx
1PzJHscQxWRyr-_pixNNWQ9oxtdbIyg4l--BvqrrbgCM	2114	4	universalna	Загальна	2025	Протокол 27.01.2025.docx
1cPOlzylw8EulxLD-FspbAAn4L1b9OfFBUZU_creAz_4	2113	5	metal-shop	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 24.04.24.docx
1sWvUR1ebcY98zLSAj3NeXYx3MnXGZtHMPV63ZjbFOwI	2099	5	lux-site	Загальна	2024	Протокол зустрічі LuxSite - 03.12.2024.docx
1Ysqk09GCdwEIarslbZcRiGM51cHvChgQoQ0IQxLAt9M	2083	5	2-архів	Збір вимог	2023	Протокол обстеження (проведення інтерв'ю)_07-08.11.2023.docx
13ML34LnAZU36jxaVOF1W80XIUe_qx0aZl_chnoYgYhY	2078	5	пп-геральдика	Збір вимог	2024	Копія "Протокол обстеження (проведення інтерв'ю) 30.04.2024".docx
1DjCAsbZyL8rAIHG_xSshUmeL30WWjxZVX5Q42Qm1ZK4	2078	5	пп-геральдика	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 30.04.2024.docx
1qSwqgnFhr5vUe_aUfb40SnyA0cPvFAAUBM3nNmRCnNQ	2072	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1z9UtgZzXhxF4NPLWGu0Up3LDw3ciZUWU8tWnGOj2F-4	2064	7	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
13r25TJAbR2zNpp6J-XP_PSKMaSIvv0UXXlJpjO8kMbY	2053	3	2-архів	Загальна	2023	31.05.23_Протокол зустрічі.docx
1FfcXRsRTKafF3UlimMX02ZXRLH5KLE-0XS0TSZX8QD8	2030	3	медікус	Загальна	2025	Протокол зустрічі 07.05.2025.docx
1GRpZwvr3yj4g8mkEnBpUSnivTR-xWA9k	2024	6	медікус	Статусна	0	Протокол Медикус. 09.07 Статусна зустріч.docx
1qde8thMT1ApemVPvBtq8enCUhdtIyxbMOAT2Q2H5wFg	2019	5	2-архів	Загальна	2024	22.05.2024 ПРОТОКОЛ ОБСЛЕДОВАНИЯ (ПРОВЕДЕНИЕ ИНТЕРВЬЮ).docx
1akuiP1hYxZ2D0fhhCMBPwabgTqTEVCXj	2014	4	eurozamok	Загальна	2024	Протокол зустрічі від 04.11.24.docx
1C43IMpJuXPCj0y8hVqQQ7PnBRiwhWvUx8_jx-Io1wRE	1994	5	пп-геральдика	Загальна	2024	Протокол зустрічі 14.03.2024.docx
1idcvO7lGv1fPMCtQZCyS5ZDcp5IaTM0cSv1nIRIlKBE	1955	4	2-архів	Загальна	2024	25.06.2024 ПРОТОКОЛ ОБСЛЕДОВАНИЯ (ПРОВЕДЕНИЕ ИНТЕРВЬЮ).docx
1H8U6xWrBQ3pz_svnqHCyzD04vdMeuOUO4sERb4EbZc8	1955	4	ярослав	Статусна	2025	Протокол статусної зустрічі 14.05.2025.docx
1PxW4xjfHkOePJoamgzuhESL0wvbXTSAyQotqgcuVOMA	1953	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1iRQlY7MNl5hAMC1NWrWB867y7hrr47aioN1Vs1a4kRA	1939	5	2-архів	Збір вимог	2023	23.08.2023 Протокол обстеження (проведення інтерв'ю) Віатек.docx
1Br3I1qdCKsYbyRGKOsEFYuiNjyiNfS2OXeFsp5Sq7AU	1937	4	alex-villas	Статусна	2025	Протокол статусної зустрічі 13.05.2025.docx
1eOPpfPR2QIUIDgCRfQ4Suqf_IsghM_8kZCGeFgHOBv4	1925	4	медікус	Статусна	2025	Протокол Статусної зустрічі 22.04.2025.docx
1XRvm1vWUvDkXklQc-ZnouvqXtwHRsqD9viTxmLG4PFQ	1917	5	медікус	Установча	2025	Протокол установчої зустрічі 26.02.2025.docx
1sSDso6QrrBDlWnWWP0_mLTf-eHqW_XbekZisFciZkjU	1916	5	2-архів	Збір вимог	2024	ПРОТОКОЛ ОБСТЕЖЕННЯ 05.07.24.docx
1lH7JY25_-5rPyGSzJLl-6PHMZzFeRegLsNdD2BDql7I	1908	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
10Iw0M3sALx8Vhkb1P8XRoJQyyl6Sugr5	1903	4	2-архів	Загальна	2023	28.06.23_Протокол зустрічі .docx
1EQ9QVT2yMsq7oQDSOtL3OFozakOs63ZGy4CHUSo7lqw	1895	5	2-архів	Загальна	2024	Протокол зустрічі. 29.02.2024.docx
1ShEw5XQhSm8X1I_Gmwj_ccMe7twToBdzAx6KEIwECSQ	1888	5	wiy-drones	Збір вимог	0	Протокол обстеження Звітність. Додаткові питання по складським процесам.docx
1yqHpJ0JJ3k3NxE5eaffacwNHUeEEkMwdyw06B92yL5g	1880	4	медікус	Статусна	2025	Протокол Статусної зустрічі 28.04.2025.docx
1vAOV9Zy56jEAy9FGk4hKc3wJW6gKxbTMJQAowb1D6xo	1857	5	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю) ТОВ "Віатек " .docx
1T0IuBEFbA2foDNeqkbEWl-8kAplRBJSHu33j1___xPE	1842	5	universalna	Статусна	2024	Протокол статусної 19.08.2024.docx
1FcApOzAagmaYk0ZBFVd3UaHrERFJRMtZnQYNaGKaB7c	1836	4	медікус	Статусна	2025	Протокол статусної зустрічі 21.05.2025.docx
1-KNIqzJEOic29R9UJTy-tH0yzHD9DUrv	1836	5	eurozamok	Статусна	2024	Протокол статусної зустрічі від 18.10.24.docx
1kDodJRpDebdXlfo6gn60H4Y3Jl6YSiYKoj6v_DGx2hw	1823	3	медікус	Статусна	2025	Протокол статусної зустрічі 28.05.2025.docx
13tjIjdJW4htjOH8j_DyXIKuayUFdNuXbW7b9gSucWcE	1763	5	diason	Збір вимог	2026	2026-03-25. Протокол зустрічі. Збір вимог. Конструкторський відділ.docx
12-0kRI0_8IJoi55L0dlN3Ws4RlWlZi3ehGhee1A1BaM	1747	5	road-style	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1aYbS3ULBtxx2L7kJd68KM7YO_k22LEKMNM1qkeuaUgY	1734	4	медікус	Установча	2025	Протокол установчої зустрічі 05.03.2025.docx
1wEGAdFNHJ1DBB9KfSL1PR7RgkKY1GJ57j9ArTphbImA	1730	4	медікус	Статусна	2025	Протокол статусної зустрічі 26.03.2025.docx
1y-SM6WYEYLQ6YcbjeL99OwAj3C1K8VMU	1717	4	eurozamok	Загальна	2024	Протокол зустрічі від 29.10.24.docx
1fhsw-kOL8uo0jPZHOgtCGYarWTlb4S96iWcYXniVPTk	1710	5	universalna	Збір вимог	0	Копия Шаблон Протокол обстеження (проведення інтерв'ю).docx
14PjX_grusOTav7T0xIU3bHf6gfB3l24lmV37LdlQSlg	1680	5	universalna	Збір вимог	0	Копия Шаблон Протокол обстеження (проведення інтерв'ю).docx
1WU0uig972fZrM_JX1s7yN52wvJIHhy2zbpd0IK3gsgA	1677	4	медікус	Статусна	2025	Протокол статусної зустрічі 12.03.2025.docx
1zA9_rD2d_SfVwfLDxpMfTBItDqd4xKqdlS6uaKhYZ6E	1647	5	2-архів	Збір вимог	2023	Протокол обстеження (проведення інтерв'ю)_15.11.23.docx
1vlbfVqqiFs7vpE9tqUZDYsAxo-xrVq3dIjnv3Nj1zMk	1646	3	2-архів	Загальна	2023	01.06.23_Протокол зустрічі.docx
1nYUAkxwZVtkD9tdPHXqf747GZMhjw_j5	1619	4	k-export	Збір вимог	2024	26.04.2024 Протокол обстеження (проведення інтерв'ю) K-Export.docx
16nFU1merLNC1ySVRvITgeDqbfrEdZmC8	1611	4	eurozamok	Загальна	2024	Протокол зустрічі від 25.10.24.docx
1kqK6OmzOiD9K7sDJxqUyIyJuvkLmBDk2	1601	5	consolidator-llc	Інтеграції	0	Протокол зустрічі_Обговорення інтеграції з Travel Point.docx
10TXqBy3QHsLxtvA6KG1ACFX71yFujBOpxhw7FXP75os	1590	3	2-архів	Загальна	2023	12.06.23_Протокол зустрічі .docx
1BD-U-oqdHYGoN8-2EjKz-iiq-aPsQwvw	1584	4	pilab	Загальна	2026	2026-02-18 -- Протокол зустрічі з методологом.docx
1DUfw3cyl79HnPZiV5dwsYtt-RlaV4EWPT7rgE2yaSZQ	1566	4	медікус	Статусна	2025	Протокол статусної зустрічі 16.04.2025.docx
1RTe-9R4_PRyN8wVmY_ut7IbegcbWmpOh	1564	4	2-архів	Збір вимог	2024	10.05.2024 Get-IT Протокол обстеження (проведення інтерв_ю).docx
1G1rHXGHEpyL_kY8Ur-Q81XskjDmTw0GiLwv_I524dME	1558	5	пп-геральдика	Збір вимог	2024	Протокол обстеження Робота над CRM 29.10.2024 (проведення інтерв'ю).docx
128-tovI0D7JCF-xDLkSd3ZTdOllyCsjduk9Xx-4anOM	1545	4	universalna	Загальна	2024	Протокол 16.12.2024.docx
10Q6abGFMTCZP3dvH9UKm2XsyNAiRKCJXigzOV6uNyac	1536	4	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
1AxfbF9Q0C1Mdh-fIhxs55FYkb7r9-Q6l	1524	3	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю)_Модель.docx
19G05OTSfprvgQWTZ21DaSfI0-MCEBITDE18Wz86pCDI	1521	5	2-архів	Збір вимог	2024	Протокол обстеження (проведення інтерв'ю) 15.03.2024.docx
1TVutemy4U8uWc4HQra2U4TlMvGFtQKU0	1506	4	bixter-work	Загальна	0	Протокол зустрічі.docx
1dCgCkD1g-dr1Ap6zy9WM7UPgZ2cnwIaE	1498	5	pilab	Загальна	2026	2026-03-18 -- Протокол зустрічі (Логістика  + CRM).docx
16ga521sS-m6voUdblERyqn1AB5bWLMzJ	1497	4	pilab	Фінанси	2026	2026-02-27 -- Протокол зустрічі (Облік).docx
1-1zB8GMn1AWC3ItBFU8cnahxpD3Lg_CZ9MtyHfZLmnk	1495	4	diason	Статусна	2026	2026-02-23. Протокол статусної зустрічі.docx
1_5r7NJ1CD3wxGYx19hWLH5AvDa0ob1ps7H5n1zS4cLk	1489	4	universalna	Загальна	2025	Протокол 13.01.2025.docx
1bUwC5u9AG6q_jkbfMnOkABFTxsIym6SkVr6SCXTaWTo	1489	4	universalna	Загальна	2025	Протокол 22.01.2025.docx
1hxkUEohmrwhGBAM475Jrs_DdgWfMF3Xl	1484	4	pilab	Статусна	2026	2026-02-23 -- Протокол статусної зустрічі.docx
14BGO4JfiyZ_Ka23H32FPuYZNaotvshsIBfE_f_V9HVQ	1479	5	2-архів	Збір вимог	0	Копія "Протокол обстеження (проведення інтерв'ю)".docx
1jhR2I4kurKj6sRU6iXjfU_ZGjrJVgDL5dIgo4VMwCpY	1436	4	2-архів	Збір вимог	0	Протокол обстеження (проведення інтерв'ю).docx
